CMDLINE C:\Users\antoi\miniconda3\python.exe read_sort.py -i data/humch1_1Mb_reads_5x.fasta -m pca_sort -cs 50000 -c data/headerless/humch1_1Mb_reads_5x.fasta.headerless.gz --delete_output False
MEM 1.679688 1670507183.2332
MEM 15.519531 1670507183.3338
MEM 23.839844 1670507183.4416
MEM 30.996094 1670507183.5492
MEM 39.085938 1670507183.6565
MEM 46.308594 1670507183.7640
MEM 58.441406 1670507183.8741
MEM 65.660156 1670507183.9840
MEM 72.335938 1670507184.0922
MEM 73.265625 1670507184.1993
MEM 82.355469 1670507184.3062
MEM 87.527344 1670507184.4166
MEM 91.023438 1670507184.5266
MEM 95.667969 1670507184.6366
MEM 103.593750 1670507184.7472
MEM 109.230469 1670507184.8590
MEM 111.933594 1670507184.9697
MEM 114.285156 1670507185.0810
MEM 116.792969 1670507185.1916
MEM 119.730469 1670507185.2999
MEM 122.175781 1670507185.4093
MEM 124.675781 1670507185.5170
MEM 127.238281 1670507185.6251
MEM 165.125000 1670507185.7333
MEM 137.050781 1670507185.8442
MEM 112.593750 1670507185.9531
MEM 112.605469 1670507186.0630
MEM 112.621094 1670507186.1721
MEM 112.621094 1670507186.2799
MEM 112.621094 1670507186.3877
MEM 112.621094 1670507186.4980
MEM 112.769531 1670507186.6093
MEM 112.800781 1670507186.7205
MEM 112.828125 1670507186.8283
MEM 112.867188 1670507186.9363
MEM 112.867188 1670507187.0468
MEM 112.867188 1670507187.1581
MEM 112.867188 1670507187.2684
MEM 112.867188 1670507187.3797
MEM 112.867188 1670507187.4911
MEM 112.867188 1670507187.6008
MEM 112.867188 1670507187.7111
MEM 112.867188 1670507187.8224
MEM 112.867188 1670507187.9322
MEM 112.867188 1670507188.0409
MEM 112.867188 1670507188.1499
MEM 112.867188 1670507188.2577
MEM 112.867188 1670507188.3656
MEM 112.867188 1670507188.4735
MEM 113.148438 1670507188.5830
MEM 113.148438 1670507188.6929
MEM 113.148438 1670507188.8022
MEM 113.148438 1670507188.9090
MEM 113.148438 1670507189.0178
MEM 113.148438 1670507189.1253
MEM 113.148438 1670507189.2345
MEM 113.011719 1670507189.3432
MEM 113.011719 1670507189.4511
MEM 113.011719 1670507189.5581
MEM 113.011719 1670507189.6645
MEM 113.011719 1670507189.7723
MEM 113.011719 1670507189.8800
MEM 113.011719 1670507189.9894
MEM 113.011719 1670507190.0986
MEM 112.148438 1670507190.2095
MEM 108.570312 1670507190.3193
