CMDLINE C:\Users\antoi\miniconda3\python.exe read_sort.py -i data/humch1_1Mb_reads_80x.fasta -m pca_sort -cs 800000 -c data/headerless/humch1_1Mb_reads_80x.fasta.headerless.gz --delete_output True
MEM 1.945312 1670507943.1021
MEM 12.292969 1670507943.2138
MEM 21.675781 1670507943.3204
MEM 28.656250 1670507943.4278
MEM 34.847656 1670507943.5329
MEM 40.226562 1670507943.6395
MEM 46.292969 1670507943.7453
MEM 53.675781 1670507943.8512
MEM 56.148438 1670507943.9549
MEM 60.285156 1670507944.0602
MEM 63.464844 1670507944.1664
MEM 65.945312 1670507944.2710
MEM 72.324219 1670507944.3776
MEM 72.941406 1670507944.4847
MEM 73.761719 1670507944.5919
MEM 76.492188 1670507944.6972
MEM 81.234375 1670507944.8053
MEM 81.511719 1670507944.9122
MEM 81.511719 1670507945.0178
MEM 81.515625 1670507945.1240
MEM 81.527344 1670507945.2312
MEM 81.578125 1670507945.3381
MEM 81.589844 1670507945.4435
MEM 81.597656 1670507945.5497
MEM 81.906250 1670507945.6555
MEM 81.906250 1670507945.7613
MEM 81.906250 1670507945.8671
MEM 81.906250 1670507945.9736
MEM 81.925781 1670507946.0838
MEM 82.851562 1670507946.1916
MEM 86.335938 1670507946.2975
MEM 88.710938 1670507946.4025
MEM 92.132812 1670507946.5072
MEM 95.109375 1670507946.6140
MEM 98.316406 1670507946.7195
MEM 102.277344 1670507946.8267
MEM 107.781250 1670507946.9311
MEM 110.312500 1670507947.0364
MEM 112.781250 1670507947.1416
MEM 115.031250 1670507947.2469
MEM 117.382812 1670507947.3522
MEM 119.921875 1670507947.4575
MEM 122.515625 1670507947.5628
MEM 124.839844 1670507947.6681
MEM 127.140625 1670507947.7734
MEM 129.515625 1670507947.8787
MEM 131.812500 1670507947.9836
MEM 134.140625 1670507948.0894
MEM 136.449219 1670507948.1957
MEM 138.828125 1670507948.3014
MEM 141.203125 1670507948.4067
MEM 143.503906 1670507948.5120
MEM 146.570312 1670507948.6172
MEM 148.925781 1670507948.7230
MEM 152.027344 1670507948.8283
MEM 154.339844 1670507948.9336
MEM 156.734375 1670507949.0389
MEM 159.046875 1670507949.1442
MEM 160.433594 1670507949.2495
MEM 162.714844 1670507949.3547
MEM 164.957031 1670507949.4601
MEM 167.277344 1670507949.5653
MEM 169.558594 1670507949.6707
MEM 171.875000 1670507949.7760
MEM 174.378906 1670507949.8812
MEM 176.628906 1670507949.9865
MEM 179.023438 1670507950.0919
MEM 181.261719 1670507950.1972
MEM 183.625000 1670507950.3025
MEM 186.039062 1670507950.4089
MEM 188.351562 1670507950.5141
MEM 190.691406 1670507950.6189
MEM 193.082031 1670507950.7241
MEM 195.519531 1670507950.8292
MEM 197.769531 1670507950.9345
MEM 200.144531 1670507951.0398
MEM 202.472656 1670507951.1451
MEM 204.781250 1670507951.2504
MEM 206.718750 1670507951.3566
MEM 209.000000 1670507951.4622
MEM 211.468750 1670507951.5674
MEM 213.855469 1670507951.6727
MEM 216.105469 1670507951.7780
MEM 218.519531 1670507951.8833
MEM 220.355469 1670507951.9886
MEM 222.605469 1670507952.0939
MEM 224.980469 1670507952.1992
MEM 227.292969 1670507952.3046
MEM 229.761719 1670507952.4099
MEM 232.085938 1670507952.5152
MEM 234.464844 1670507952.6205
MEM 236.886719 1670507952.7257
MEM 239.218750 1670507952.8313
MEM 241.554688 1670507952.9367
MEM 243.929688 1670507953.0418
MEM 246.285156 1670507953.1471
MEM 248.742188 1670507953.2525
MEM 251.117188 1670507953.3578
MEM 253.468750 1670507953.4631
MEM 255.906250 1670507953.5684
