CMDLINE C:\Users\antoi\miniconda3\python.exe read_sort.py -i data/humch1_1Mb_reads_10x.fasta -m pca_sort -cs 100000 -c data/headerless/humch1_1Mb_reads_10x.fasta.headerless.gz --delete_output True
MEM 1.679688 1670507542.5427
MEM 14.898438 1670507542.6570
MEM 23.335938 1670507542.7670
MEM 30.621094 1670507542.8781
MEM 37.667969 1670507542.9916
MEM 44.777344 1670507543.0994
MEM 56.000000 1670507543.2147
MEM 63.554688 1670507543.3301
MEM 72.625000 1670507543.4465
MEM 73.109375 1670507543.5585
MEM 79.539062 1670507543.6676
MEM 86.441406 1670507543.7804
MEM 90.750000 1670507543.8959
MEM 93.273438 1670507543.9970
MEM 98.054688 1670507544.0972
MEM 106.535156 1670507544.2104
MEM 109.964844 1670507544.3195
MEM 112.429688 1670507544.4292
MEM 114.664062 1670507544.5296
MEM 117.523438 1670507544.6445
MEM 119.933594 1670507544.7544
MEM 122.468750 1670507544.8639
MEM 125.066406 1670507544.9789
MEM 127.617188 1670507545.0905
MEM 130.472656 1670507545.1991
MEM 133.378906 1670507545.3078
MEM 135.890625 1670507545.4181
MEM 138.390625 1670507545.5277
MEM 140.828125 1670507545.6361
MEM 143.320312 1670507545.7462
MEM 145.781250 1670507545.8554
MEM 148.265625 1670507545.9649
MEM 204.437500 1670507546.0744
MEM 225.539062 1670507546.1841
MEM 230.691406 1670507546.2952
MEM 162.539062 1670507546.4046
MEM 111.832031 1670507546.5246
MEM 113.031250 1670507546.6387
MEM 113.078125 1670507546.7494
MEM 113.140625 1670507546.8581
MEM 113.167969 1670507546.9678
MEM 113.167969 1670507547.0801
MEM 113.199219 1670507547.1962
MEM 113.226562 1670507547.3053
MEM 113.253906 1670507547.4140
MEM 113.292969 1670507547.5253
MEM 113.292969 1670507547.6353
MEM 113.292969 1670507547.7464
MEM 113.292969 1670507547.8469
MEM 113.292969 1670507547.9558
MEM 113.292969 1670507548.0653
MEM 113.292969 1670507548.1808
MEM 113.292969 1670507548.2943
MEM 113.320312 1670507548.4034
MEM 113.320312 1670507548.5119
MEM 113.320312 1670507548.6218
MEM 113.320312 1670507548.7315
MEM 113.320312 1670507548.8405
MEM 113.320312 1670507548.9500
MEM 113.320312 1670507549.0592
MEM 113.320312 1670507549.1691
MEM 113.320312 1670507549.2782
MEM 113.320312 1670507549.3874
MEM 113.320312 1670507549.4970
MEM 113.320312 1670507549.6070
MEM 113.320312 1670507549.7141
MEM 113.320312 1670507549.8237
MEM 113.320312 1670507549.9325
MEM 113.320312 1670507550.0435
MEM 113.320312 1670507550.1528
MEM 113.320312 1670507550.2629
MEM 113.320312 1670507550.3728
MEM 113.320312 1670507550.4815
MEM 113.320312 1670507550.5915
MEM 113.324219 1670507550.7013
MEM 113.324219 1670507550.8118
MEM 113.324219 1670507550.9202
MEM 113.324219 1670507551.0305
MEM 113.324219 1670507551.1406
MEM 113.324219 1670507551.2494
MEM 113.324219 1670507551.3591
MEM 113.324219 1670507551.4688
MEM 113.324219 1670507551.5785
MEM 113.324219 1670507551.6866
MEM 113.324219 1670507551.7893
MEM 113.324219 1670507551.8989
MEM 113.324219 1670507552.0089
MEM 113.324219 1670507552.1190
MEM 113.324219 1670507552.2292
MEM 113.324219 1670507552.3382
MEM 113.324219 1670507552.4465
MEM 113.324219 1670507552.5469
MEM 113.324219 1670507552.6626
MEM 113.324219 1670507552.7733
MEM 113.324219 1670507552.8821
MEM 113.324219 1670507552.9967
MEM 113.324219 1670507553.1099
MEM 113.324219 1670507553.2181
MEM 113.324219 1670507553.3279
MEM 113.324219 1670507553.4375
MEM 113.324219 1670507553.5464
MEM 113.324219 1670507553.6565
MEM 113.324219 1670507553.7641
MEM 113.324219 1670507553.8736
MEM 114.328125 1670507553.9836
MEM 113.050781 1670507554.0943
MEM 113.050781 1670507554.2042
MEM 113.050781 1670507554.3140
MEM 113.050781 1670507554.4236
MEM 113.050781 1670507554.5248
MEM 113.050781 1670507554.6281
MEM 112.324219 1670507554.7377
MEM 109.406250 1670507554.8474
