CMDLINE C:\Users\antoi\miniconda3\python.exe read_sort.py -i data/metagenomic_sample.fasta -m pca_sort -cs 877179 -c data/headerless/metagenomic_sample.fasta.headerless.gz --delete_output True
MEM 1.675781 1670509252.7635
MEM 15.835938 1670509252.8737
MEM 24.820312 1670509252.9832
MEM 31.398438 1670509253.0902
MEM 39.421875 1670509253.1997
MEM 46.136719 1670509253.3083
MEM 58.335938 1670509253.4178
MEM 65.570312 1670509253.5286
MEM 72.714844 1670509253.6367
MEM 74.011719 1670509253.7443
MEM 83.175781 1670509253.8514
MEM 87.882812 1670509253.9617
MEM 93.828125 1670509254.0716
MEM 100.585938 1670509254.1822
MEM 108.191406 1670509254.2923
MEM 110.789062 1670509254.4017
MEM 113.351562 1670509254.5130
MEM 116.156250 1670509254.6239
MEM 118.667969 1670509254.7347
MEM 121.167969 1670509254.8423
MEM 123.605469 1670509254.9509
MEM 126.039062 1670509255.0586
MEM 128.507812 1670509255.1653
MEM 131.390625 1670509255.2731
MEM 134.476562 1670509255.3807
MEM 136.960938 1670509255.4897
MEM 139.460938 1670509255.5981
MEM 142.023438 1670509255.7080
MEM 144.460938 1670509255.8155
MEM 146.710938 1670509255.9250
MEM 148.960938 1670509256.0347
MEM 151.148438 1670509256.1447
MEM 153.585938 1670509256.2543
MEM 156.148438 1670509256.3618
MEM 158.585938 1670509256.4708
MEM 162.109375 1670509256.5792
MEM 164.589844 1670509256.6861
MEM 167.074219 1670509256.7948
MEM 169.628906 1670509256.9023
MEM 172.082031 1670509257.0102
MEM 174.648438 1670509257.1193
MEM 177.273438 1670509257.2276
MEM 179.773438 1670509257.3354
MEM 182.273438 1670509257.4429
MEM 184.855469 1670509257.5505
MEM 187.398438 1670509257.6593
MEM 189.945312 1670509257.7684
MEM 192.460938 1670509257.8760
MEM 195.023438 1670509257.9836
MEM 197.496094 1670509258.0914
MEM 199.976562 1670509258.1995
MEM 202.578125 1670509258.3071
MEM 205.078125 1670509258.4149
MEM 207.609375 1670509258.5232
MEM 210.152344 1670509258.6307
MEM 212.714844 1670509258.7379
MEM 215.261719 1670509258.8456
MEM 217.746094 1670509258.9531
MEM 220.183594 1670509259.0610
MEM 222.574219 1670509259.1700
