CMDLINE python read_sort.py -i data/ecoli_100Kb_reads_10x.fasta -m tsne_sort -cs 10000 -c data/headerless/ecoli_100Kb_reads_10x.fasta.headerless.gz --delete_output True
MEM 2.125000 1670260736.8095
MEM 18.562500 1670260736.9206
MEM 31.457031 1670260737.0326
MEM 42.925781 1670260737.1446
MEM 48.781250 1670260737.2556
MEM 48.789062 1670260737.3677
MEM 49.164062 1670260737.4787
MEM 55.355469 1670260737.5907
MEM 65.992188 1670260737.7027
MEM 73.621094 1670260737.8148
MEM 81.597656 1670260737.9268
MEM 87.453125 1670260738.0378
MEM 104.953125 1670260738.1498
MEM 355.734375 1670260738.2609
MEM 309.539062 1670260738.3719
MEM 364.140625 1670260738.4829
MEM 443.894531 1670260738.5949
MEM 423.972656 1670260738.7070
MEM 474.261719 1670260738.8180
MEM 486.316406 1670260738.9290
MEM 593.636719 1670260739.0410
MEM 702.511719 1670260739.1531
MEM 811.824219 1670260739.2641
MEM 919.449219 1670260739.3751
MEM 1026.261719 1670260739.4861
MEM 1133.199219 1670260739.5982
MEM 1241.261719 1670260739.7092
MEM 492.886719 1670260739.8212
MEM 111.031250 1670260739.9332
MEM 117.156250 1670260740.0443
MEM 156.824219 1670260740.1563
MEM 147.636719 1670260740.2683
MEM 132.039062 1670260740.3803
MEM 154.937500 1670260740.4924
MEM 156.542969 1670260740.6044
MEM 150.066406 1670260740.7164
MEM 154.027344 1670260740.8275
MEM 155.632812 1670260740.9415
MEM 143.593750 1670260741.0515
MEM 154.070312 1670260741.1625
MEM 154.445312 1670260741.2736
MEM 153.316406 1670260741.3856
MEM 155.347656 1670260741.4976
MEM 134.386719 1670260741.6096
MEM 154.656250 1670260741.7217
MEM 152.398438 1670260741.8327
MEM 145.921875 1670260741.9447
MEM 147.355469 1670260742.0557
MEM 156.472656 1670260742.1658
MEM 149.496094 1670260742.2778
MEM 155.617188 1670260742.3888
MEM 155.144531 1670260742.5008
MEM 156.593750 1670260742.6134
MEM 156.363281 1670260742.7254
MEM 156.453125 1670260742.8364
MEM 156.480469 1670260742.9484
MEM 156.070312 1670260743.0605
MEM 153.976562 1670260743.1725
MEM 142.300781 1670260743.2825
MEM 134.406250 1670260743.3945
MEM 156.496094 1670260743.5066
MEM 156.503906 1670260743.6196
MEM 156.144531 1670260743.7306
MEM 155.328125 1670260743.8426
MEM 146.304688 1670260743.9547
MEM 132.000000 1670260744.0667
MEM 152.750000 1670260744.1787
MEM 156.398438 1670260744.2897
MEM 154.777344 1670260744.4018
MEM 156.269531 1670260744.5128
MEM 157.937500 1670260744.6248
MEM 156.214844 1670260744.7368
MEM 156.605469 1670260744.8499
MEM 156.437500 1670260744.9619
MEM 156.507812 1670260745.0729
MEM 156.421875 1670260745.1839
MEM 156.074219 1670260745.2960
MEM 156.804688 1670260745.4070
MEM 156.714844 1670260745.5190
MEM 156.593750 1670260745.6310
MEM 156.296875 1670260745.7411
MEM 156.617188 1670260745.8541
MEM 154.152344 1670260745.9651
MEM 97.664062 1670260746.0761
MEM 97.691406 1670260746.1872
MEM 97.695312 1670260746.2982
MEM 96.726562 1670260746.4092
