CMDLINE C:\Users\antoi\anaconda3\python.exe read_sort.py -i data/ecoli_100Kb_reads_20x.fasta -m chatgpt_sort -c data/headerless/ecoli_100Kb_reads_20x.fasta.headerless.gz --delete_output True
MEM 1.589844 1670764815.0040
MEM 17.613281 1670764815.1080
MEM 27.218750 1670764815.2180
MEM 34.570312 1670764815.3300
MEM 43.601562 1670764815.4421
MEM 56.929688 1670764815.5531
MEM 67.320312 1670764815.6641
MEM 68.632812 1670764815.7761
MEM 68.695312 1670764815.8882
MEM 71.167969 1670764815.9982
MEM 82.187500 1670764816.1102
MEM 89.132812 1670764816.2222
MEM 99.324219 1670764816.3323
MEM 107.113281 1670764816.4443
MEM 107.113281 1670764816.5563
MEM 107.113281 1670764816.6653
MEM 107.117188 1670764816.7744
MEM 107.234375 1670764816.8864
MEM 107.324219 1670764816.9964
MEM 107.484375 1670764817.1084
MEM 107.546875 1670764817.2205
MEM 107.632812 1670764817.3325
MEM 106.562500 1670764817.4445
MEM 106.566406 1670764817.5565
MEM 106.519531 1670764817.6656
MEM 106.519531 1670764817.7756
MEM 106.519531 1670764817.8846
MEM 100.960938 1670764817.9966
